,date,hive_weight
1460,2017-09-23 0:00:00,31.848
1461,2017-09-24 0:00:00,31.515
1462,2017-09-25 0:00:00,31.122
1463,2017-09-26 0:00:00,30.779
1464,2017-09-27 0:00:00,30.645
1465,2017-09-28 0:00:00,30.376
1466,2017-09-29 0:00:00,30.217
1467,2017-09-30 0:00:00,29.785
1468,2017-10-01 0:00:00,29.171
1469,2017-10-02 0:00:00,28.932
1470,2017-10-03 0:00:00,28.451
1471,2017-10-04 0:00:00,27.985
1472,2017-10-05 0:00:00,28.151
1473,2017-10-06 0:00:00,28.833
1474,2017-10-07 0:00:00,28.439
1475,2017-10-08 0:00:00,28.222
1476,2017-10-09 0:00:00,27.896
1477,2017-10-10 0:00:00,27.765
1478,2017-10-11 0:00:00,27.835
1479,2017-10-12 0:00:00,27.352
1480,2017-10-13 0:00:00,26.972
1481,2017-10-14 0:00:00,26.861
1482,2017-10-21 0:00:00,19.853
1483,2017-10-22 0:00:00,17.753
1484,2017-10-23 0:00:00,17.797
1485,2017-10-25 0:00:00,98.513
1486,2017-10-26 0:00:00,135.945
1487,2017-10-27 0:00:00,117.75
1488,2017-10-28 0:00:00,93.74
1489,2017-10-29 0:00:00,94.474
1490,2017-10-30 0:00:00,95.798
1491,2017-10-31 0:00:00,16.191
1492,2017-11-01 0:00:00,19.862
1493,2017-11-02 0:00:00,23.255
1494,2017-11-03 0:00:00,23.367
1495,2017-11-04 0:00:00,23.345
1496,2017-11-05 0:00:00,23.233
